case,GT_sub_fat_vol,GT_muscle_vol,JF_sub_fat_vol,JF_vis_fat_vol,JF_muscle_vol,TS_sub_fat_vol,TS_vis_fat_vol,TS_muscle_vol
case_426,924.0570373535156,844.8219909667969,792.9758605957031,358.13726806640625,804.6631164550781,976.0292358398438,376.8868103027344,788.4374084472656
case_427,742.9138916328118,687.1194014032452,612.4628851225222,411.67172069622904,581.1309534226691,709.7246991623489,507.7106943112373,520.8341870835438
case_428,2060.2264404296875,1138.1866455078125,1970.6298828125,1854.13818359375,932.611083984375,2204.693603515625,1879.669189453125,728.3660888671875
case_429,448.6763546981428,743.3299105576677,282.2542241979382,302.2945604746906,666.6716868669798,380.95729505755196,315.99682421619013,634.4038341479697
case_430,604.2526622189893,717.1878049698922,549.3482356916551,183.05651264352855,575.8323492291163,627.6878603485137,205.39925951208232,532.6427583991052
case_431,224.4364404296875,634.0572509765625,120.7746240234375,184.00325195312502,489.28208007812503,195.6719091796875,214.2508837890625,508.1926708984375
case_432,1680.6857299804688,905.23828125,1547.9162292480469,1998.7605285644531,785.4760437011719,1729.3900451660156,1933.9862365722656,616.5670166015625
case_433,817.1512756347656,655.2056579589844,723.7298583984375,451.53643798828125,592.5127258300781,783.8322143554688,467.52978515625,543.9196472167969
case_434,586.6197945404053,1086.7100054168702,455.4145673561096,537.6538883399963,1002.817062778473,598.6428776168823,531.2443632507325,938.8392170333863
case_435,1586.153041859588,1054.862417451764,1477.315090413603,2061.6476291661656,914.119760600457,1707.5591455538483,2092.0128194253475,720.4505771273963
case_436,698.0036686134339,628.1574321746826,636.0746235466004,306.9697841835022,452.2825591850281,714.0631362724305,271.62974731445314,357.1347320556641
case_437,386.68568115234376,766.2004895019531,288.4141418457031,153.75013061523438,655.5324145507813,332.7395275878906,169.43547485351561,627.4171118164063
case_438,1397.325487565628,1240.01948983276,1233.8125106268235,1466.839757039962,1000.5173020030676,1431.614906444263,1475.7336664123616,956.9003621748523
case_439,1044.9037475585938,912.1562652587891,898.9938888549805,996.8758087158203,809.341552734375,1028.0231857299805,968.4991683959961,788.742805480957
case_440,565.4241770887047,606.47112877359,496.9459229847225,656.3797911670562,521.6453041709905,539.3005923957005,595.9170774783009,474.3169117110248
case_441,905.6329727172852,918.3073043823242,740.3945922851562,596.8236923217773,833.6734771728516,824.894905090332,634.4223022460938,767.2691345214844
case_442,1378.3642570378263,1068.6377910353497,1149.0753082138112,1378.0306245186207,876.8632525920051,1335.2999980203713,1411.2046041446265,808.5712423146226
case_443,1276.125732421875,971.4092102050781,1192.8639221191406,910.8890991210938,795.6850891113281,1371.2428894042969,853.8988952636719,662.3865966796875
case_444,744.8450317382812,348.23968505859375,697.00341796875,479.6249084472656,385.2171936035156,760.3365783691406,452.7081298828125,293.1973571777344
case_445,2592.4346923828125,1284.7137451171875,2531.121826171875,2275.2899169921875,982.60498046875,2916.3360595703125,2119.525146484375,706.390380859375
case_446,346.3882141113281,636.2163391113281,257.8809814453125,281.5941467285156,539.0870361328125,340.63604736328125,297.5528869628906,517.7617492675781
case_447,1640.7285103797913,1048.2283372879028,1583.8001046180725,2313.564353942871,792.6655955314636,1805.0543975830078,2225.7454748153687,666.4881749153137
case_448,3377.2108351135253,1377.8229302215577,3194.8818523406985,2492.3193901062014,1200.5635219573976,3499.2620198822024,2483.517271728516,940.4339261627198
case_449,752.98600205464,866.3857949481156,621.6450041530134,188.81811872655948,759.9909434717342,655.8583110365673,216.3902913487701,748.2719432728497
case_450,644.7516091918945,963.1067105484009,457.29786741256714,1470.634197692871,826.6677681541443,581.893480796814,1481.5853875923158,791.7017491722107
case_451,289.7162188432489,1007.3548854291124,99.57435988239276,133.9173752884416,824.6132435492692,195.28097310627862,183.75819942739813,889.5683204071482
case_452,693.5021581999738,1172.8488169223367,500.6876504017398,2148.9346881714505,1070.0607929067567,599.6900045930286,2098.3847072652625,967.6875648913422
case_453,254.59109184265137,849.9907342529297,115.36440696716309,391.9407275390625,769.0347283172607,179.08049308776856,419.0606055450439,756.1382752990722
case_454,356.4519272799105,822.724741157133,195.9713017978424,303.0896542593015,723.1758892007663,279.52439831830924,358.00009755795753,721.6217066109599
case_455,428.3678528504641,1082.595279604218,284.2316672938539,947.4784856444097,946.806741674439,364.70577569638084,976.7915083340154,943.7736538100286
case_456,902.0407187807464,1264.396212221693,660.0606687346188,1962.9584325128046,1017.3038214669842,848.9329162883128,1816.9295569738483,942.6642586457053
case_457,605.1247666358948,754.6255040931702,503.9977239227295,779.3049763298035,695.271671924591,578.6883805465699,718.4491550636292,608.962417678833
case_458,1112.948083190918,1342.6962478637695,914.3456705474854,1739.1871815490722,1157.4146063232422,1124.408274307251,1766.9062538909911,1048.2873513793945
case_459,810.7044219207764,1025.733677749634,689.0444664001465,1877.686856765747,863.8654550933838,839.3258995819092,1879.2849426269531,769.9625701904297
case_460,680.496883392334,1298.2516765594482,511.4042282104492,2469.570541381836,1143.4700965881348,644.5030689239502,2360.8601093292236,1061.8280410766602
case_461,1767.552328491211,1663.1244874572753,1618.7542604827881,3457.468098449707,1437.1300682067872,1926.317756729126,3415.298907928467,1198.5190412139893
case_462,626.7213821411133,1130.1612854003906,511.63196563720703,2688.0598068237305,958.4665298461914,760.5838775634766,2580.838203430176,771.3508605957031
case_463,725.7268905639648,1309.2963218688965,543.0988788604736,1643.306303024292,1157.5381755828857,652.3794174194336,1551.336908340454,1114.4787788391113
case_464,684.618756331274,1086.6316091436863,599.6894214543613,1506.5695054118232,866.3820130132488,733.8509106283742,1529.7375780222233,780.0396762524161
case_465,1136.6055736541748,1468.505672454834,884.0030460357666,2739.1676959991455,1230.7716598510742,1142.5903625488281,2616.9856033325195,1065.8284797668457
case_466,1074.9990158081055,1581.740867614746,916.0507202148438,782.6725234985352,1250.4505462646484,1184.7267990112305,748.9830093383789,1134.1594772338867
case_467,707.8097462654114,1048.7915496826172,640.441517829895,1371.0950117111206,883.5981373786926,719.7162094116211,1204.5241284370422,819.4715023040771
case_468,1126.9254171591333,988.8674645637709,1003.2072153487838,1390.6395575930408,838.9763576955576,1113.5748467426783,1431.0277247500785,777.7346533809622
case_469,351.4445124053955,974.9237033081055,217.8738271331787,133.94366317749024,861.3296335601807,279.3584239959717,197.81815650939942,878.277830657959
case_470,394.8725280761719,983.7564697265625,321.1004333496094,527.3009033203125,871.0738220214844,418.546142578125,571.9759826660156,808.2301025390625
case_471,881.3589702415467,1181.961792526245,679.604482383728,2713.0325313949584,1023.0208786010743,821.1196403503418,2623.057476539612,945.5196071434021
case_472,1018.8847514624791,1243.2718320999857,861.7896425197266,4076.440179643984,1068.3584136439874,1049.4441521391095,3902.895402656209,905.196613107744
case_473,1663.0964050292969,1662.6865234375,1379.1149291992188,1413.4711303710938,1306.1744689941406,1630.0326232910156,1444.6664428710938,1260.3120422363281
case_474,1294.126549922082,1141.0582800797372,1202.7303985289382,1788.6250690863121,902.4594395263464,1523.7480452655248,1613.1778669263458,704.8385287829574
case_475,667.8619384765625,1298.0743408203125,517.4072265625,2081.7047119140625,1125.9490966796875,640.9942626953125,2008.11767578125,1062.2406005859375
case_476,1078.2168636101014,1470.093970385017,905.4709785095878,1166.0621671371096,1306.8504214424015,1052.6211685750397,1130.4248270612554,1277.073889403664
case_477,1484.8569946289062,1594.2215270996094,1381.9102478027344,2859.9986572265625,1206.2224426269531,1679.0744018554688,2714.5313110351562,1092.7664794921875
case_478,836.03515625,1323.309326171875,745.2178955078125,649.2919921875,1013.7939453125,833.2672119140625,662.1795654296875,915.5487060546875
case_479,973.3734130859375,1207.208251953125,900.6591796875,2753.9306640625,939.6820068359375,1107.5714111328125,2637.469482421875,826.7486572265625
case_480,1133.5751781463623,1506.1590270996094,1029.5569972991943,3462.0878009796143,1232.6556549072266,1243.460636138916,3374.8332691192627,1109.5629482269287
case_481,1045.4124851226807,1641.694248199463,851.4305591583252,3875.208999633789,1330.9578018188477,1072.5573997497559,3664.2143325805664,1202.025629043579
case_482,1152.188232421875,1499.0108337402344,973.7715759277344,3305.4550170898438,1187.8516235351562,1308.076171875,3157.7720947265625,1030.0176696777344
case_483,495.9398579486024,910.1004441415121,357.28497594998055,702.5906129967344,775.3257225127401,477.4601765807564,697.7129698257792,740.1370110651344
case_484,686.4304370898318,892.9093769186346,574.5787293065569,741.3778987602894,745.7019151134062,695.6130060339784,698.2379607737294,726.6686069277218
case_485,614.2745100840797,1134.0752732768622,418.88379400710846,1183.0375673080723,905.9480316196158,625.3983616509579,1204.6533390244954,830.0326235579388
case_486,1481.9685101509094,1407.1571111679077,1305.8352947235107,1980.1714301109314,1125.8056163787842,1578.901207447052,1978.2903790473938,1036.776089668274
case_487,382.6141357421875,997.5767135620117,192.16060638427734,549.769401550293,868.8259124755859,283.96129608154297,603.1036376953125,867.5003051757812
case_488,410.743996143128,864.6914265165319,249.4224184331065,430.35179649730765,757.15418229551,332.067125899128,483.5533806750819,750.8124986145255
case_489,1153.159509400568,1672.822034745609,1045.95169189541,2114.402565838338,1344.717914417941,1318.216858026557,2047.0454846589894,1174.2898466105764
case_490,1000.5625569152833,887.6837409973144,891.0278639221192,1398.0022772979737,682.5530895996094,1097.0923274230956,1362.3071874237062,571.4416719818115
case_491,1250.128173828125,1897.2503662109375,1024.45068359375,3775.57373046875,1521.44775390625,1293.0938720703125,3676.5716552734375,1422.723388671875
case_492,1344.61125,1335.20625,1185.5615625,1875.054375,1105.7653125,1383.46875,1893.9825,1034.296875
case_493,695.8341598510742,1154.179573059082,570.1828002929688,963.7022018432617,975.189208984375,700.7265090942383,899.2099761962891,919.2895889282227
case_494,632.4878573417664,1045.506739616394,556.2870383262634,1398.7743020057678,896.771764755249,684.1081857681274,1385.4289174079895,823.5394716262817
case_495,1521.310535343219,1732.201072173859,1293.9939600911032,8055.427501897294,1447.499931202556,1703.510595564367,7752.746947417373,1123.2202380109557
case_496,415.4579086303711,1203.3869304656982,287.0547389984131,1469.1827964782715,1000.690559387207,416.76983642578125,1182.9321422576904,950.4105739593506
case_497,1344.3802348471133,1964.3742650338568,1241.1521978140345,4987.985747721242,1583.5701041707532,1614.1573107372838,4807.779963571713,1428.3360774886964
case_498,757.099242553711,962.2337316894532,663.7343161010742,2136.127006225586,760.9875021362304,812.7520980834961,1957.544131164551,704.6341995239258
case_499,759.6762196188437,1047.2089891661717,725.6186250318216,706.4707733665844,825.4909939118697,934.7177469553939,696.5007180005124,700.4667859800269
case_500,747.7414131164551,999.4410991668701,649.1550445556641,1178.3867835998535,796.5579509735107,853.648042678833,1136.750316619873,724.7876167297363
case_501,618.4075152587891,1096.674633178711,456.03523406982424,660.8673434448242,943.205258178711,559.0676995849609,671.1191015625,946.8191177368165
case_502,1843.2713792910547,1644.097745146752,1829.9539114380711,4436.085844583105,1294.2132923023562,2162.782929708981,4320.101198193853,1005.3515307346399
case_503,629.4256210327148,1118.3597087860107,500.56519508361816,1397.2259044647217,959.0897083282471,656.2089443206787,1445.7947731018066,899.8874187469482
case_504,909.7472684128911,1596.6311067759525,850.0176164711055,1992.087697286892,1120.6790860093076,1109.052922834702,1801.9693844542091,1054.492045407735
case_505,326.6732310395041,879.2643849169115,70.10060948629211,589.4884722283417,821.5344712223181,145.03113569372582,696.2382225265372,817.0577302297975
case_506,309.01444460845283,1038.9332227684845,47.82190271327934,135.1947143871321,921.2684333979067,132.30726417340617,213.3801844718569,992.5669767745214
case_507,455.8706283569336,1050.252914428711,301.9237518310547,199.81861114501953,917.6778793334961,412.9457473754883,202.25048065185547,916.6431427001953
case_508,586.6487484644296,1040.7945543112169,462.884518807667,436.5156552856243,874.5203758054346,585.1310473603554,423.0711143731185,841.8850294228592
case_509,907.3214685440064,1389.153962249756,741.1279527664185,4169.798108730316,1184.475735874176,969.4621753692627,4036.5802962684634,1089.121506729126
case_510,926.4435503574188,1231.3764601861553,732.2052941792873,2151.818576135257,1000.9037519310076,895.6156222563209,2189.408101974959,979.6604919074423
case_511,517.9371096038818,1143.6210852813722,383.78270530700684,665.5338984680176,1013.371297531128,493.5549485015869,693.7955587005615,971.3315927124023
case_512,1281.6961666870118,1273.8611223602295,1225.2650911712647,3609.9774909210205,1002.001851272583,1449.0682869720458,3276.031816711426,849.8820642852784
case_513,639.3254296875,1228.5999169921874,475.40775390625004,1191.773974609375,1111.111806640625,595.1792431640625,1313.991572265625,996.1937890625001
case_514,465.8414611816406,942.9647827148438,346.5810241699219,329.6483459472656,843.558837890625,425.02752685546875,352.0340881347656,811.7080993652344
case_515,1081.8536190859018,1135.4074684218006,907.8000292604941,1648.399986888821,960.1559447060704,1091.3750458237253,1513.8113984143222,892.1552990115789
case_516,605.0181884765625,1064.7811889648438,504.19830322265625,1219.3209228515625,937.6600341796875,623.6540222167969,1171.553466796875,888.7307739257812
case_517,1017.2339910697938,1162.098559741974,840.3871780967712,1176.216957321167,968.5228846359253,1059.5162205123902,1141.7863891220093,830.0142296600342
case_518,1501.6668482355549,1935.0721658808407,1596.2682459402213,4583.02420924333,1279.3210369094224,1942.2249317126216,4509.345741008304,1210.4297548577204
case_519,1268.2771682739258,1532.6309204101562,1104.0878295898438,2613.1725311279297,1217.4701690673828,1492.3334121704102,2392.4922943115234,1017.5561904907227
case_520,1128.916671247144,1160.2634034847506,937.4858810445857,1301.8820980168005,1014.6309145233728,1095.536792247476,1257.9594462532964,947.7327498195767
case_521,730.3076400685344,982.2274202546434,629.3105773090189,1510.954067048868,777.3523858824228,762.7082249145377,1522.254611049476,763.8952915643702
case_522,1181.2776536941528,1401.0464391708374,1098.4545221328735,2720.7023735046387,1066.4752168655396,1424.4203691482544,2623.73565864563,866.5516767501831
case_523,481.04505920410156,1294.2369995117188,311.63902282714844,589.7124710083008,1093.526596069336,388.7349090576172,574.4651565551758,1126.9241638183594
case_524,878.9221273040772,1404.625160598755,707.9428036499023,1504.6277163696288,1099.7350457763673,912.4496768188477,1364.4265441894531,1084.462290725708
case_525,1242.633056640625,1940.8477783203125,1043.5821533203125,646.5057373046875,1618.8812255859375,1254.21142578125,664.4989013671875,1568.7164306640625
case_526,1883.4428405761719,2075.525909423828,1733.1270751953125,5475.401397705078,1674.0819702148438,2111.8392028808594,5142.765869140625,1476.075927734375
case_527,675.6472030830383,1184.1740094947816,532.531307888031,758.6463142204285,1083.3872848320007,616.1636012268067,800.6014266204834,1035.5496381187438
case_528,1045.2273333596654,1297.2655447892612,823.2623951308102,1775.6258625220387,971.2243314702348,1022.7364139570419,1722.6623087487776,995.6404471332592
case_529,811.8677527809143,1178.9997527694702,748.6579920387268,1100.1683896255493,946.1745837593079,907.2909825897217,1114.4754404449463,872.6188151931763
case_530,1840.6897088142744,1540.5138416658706,1688.726033554797,2963.167178873974,1279.3062977441255,1978.6164436056445,2807.9802560189914,1084.494962642522
case_531,332.985146484375,1292.6868351745607,23.02219047546387,101.59075881958007,1115.43428855896,95.3822989654541,200.83655181884765,1251.4097371673583
case_532,1021.1210218048096,1428.8921681213378,871.5753456878663,5427.2937926483155,1166.9023025131225,1206.3791390800477,5168.213525238038,974.8167664909363
case_533,740.2518030953273,1559.8049200048654,621.6375722113803,2338.928666646421,1300.639937177375,747.6667856380144,2314.236698309876,1284.507443360714
case_534,515.0908427052918,1090.0697857633925,409.0871606521176,697.4598550632694,964.5200341371924,489.3681406279056,763.7667755947253,930.4257679059662
case_535,693.780517578125,1220.61767578125,554.89501953125,692.7215576171875,962.9486083984375,672.3968505859375,736.5081787109375,1006.7169189453125
case_536,743.9580745697021,1112.7375888824463,599.6674723625183,2300.174512863159,948.4089064598083,747.9985399246216,2207.8548069000244,862.6722025871277
case_537,494.11193492073954,865.6193929151883,396.96474632505084,498.73185526270106,709.0432290115402,501.5620337366507,524.1414171434894,697.2022968127732
case_538,660.2667973019878,1244.7630828798215,584.8590065964175,1023.8134834675194,1010.6314380289888,800.1625669957647,972.736636876949,892.2507519112063
case_539,1187.2341128665746,1819.9474279543326,1058.4655024591625,2837.1809241603733,1391.6635311889659,1304.7720848633296,2819.8839675883373,1381.7170931955357
case_540,768.7139511108398,1255.8174133300781,543.6849594116211,1027.7557373046875,1128.0059814453125,657.5345993041992,1022.186279296875,1082.2582244873047
case_541,775.0793718741687,1248.2318251962697,628.0499954413359,1467.2456245506046,1087.0583367460697,793.092514971188,1316.00956740827,1021.2321474405392
case_542,906.591796875,1088.751220703125,729.60205078125,2281.3323974609375,925.35400390625,865.924072265625,2253.326416015625,813.4552001953125
case_543,865.2806986339236,1124.0612282973698,730.6271290044523,977.1348767847131,774.4659685993039,930.6740245433641,876.0606960061829,875.4933277234323
case_544,397.72869392395023,654.5048938179016,314.32094123840335,484.53630781173706,582.0166713523865,402.15034904479984,491.20550165176394,482.2418603897095
case_545,236.1870785522461,1272.528885498047,34.116860961914064,459.87773071289064,996.3948202514649,113.77984680175781,650.6226287841797,1134.174273376465
case_546,728.6969810448021,903.6669187066318,592.3520592171609,1874.5040428809975,790.7604563824752,685.1752314597328,1812.173299424368,733.4505354462418
case_547,325.31108299255374,1278.7554583740234,22.965194778442385,97.1654500579834,1110.3046758270264,97.1043832397461,204.37842727661132,1251.670288925171
case_548,1336.6827743577323,1210.8691005561964,1225.6448701330805,2649.263638437601,1056.1710210098822,1372.3757844411716,2552.1119925778466,955.6727264852784
case_549,512.3276874158628,1140.6696413209693,376.44535988413145,437.55786790094436,1068.111609143795,435.90800552197754,496.43746358156267,1019.5156627087727
case_550,739.6549739220166,1065.7602602087384,628.3330297316732,1015.1749960512484,876.1955741938937,763.7663763678736,1014.7931844527392,835.007648004712
case_551,836.2023948478699,1392.6736835098268,651.3358904457092,1084.807190208435,1016.1138703536988,884.0711635589599,1099.8541384887696,1051.028498020172
case_552,1227.191162109375,1612.7960205078125,1065.6890869140625,2844.9432373046875,1318.0450439453125,1331.719970703125,2769.146728515625,1224.7406005859375
case_553,846.9045763887236,1704.4844899810437,671.0727388204051,1974.631664804253,1395.5689853131944,818.3598924934518,1970.2056413558064,1395.3706818357282
case_554,524.4411888122559,991.0540993881226,422.1072241973877,461.1608184242249,808.132428779602,542.3599195861816,474.1728603553772,769.4165575981141
case_555,1556.1980376434326,1557.594362487793,1424.4673915100097,2512.7965830230714,1272.0079229736327,1795.853791732788,2474.6397061157227,1094.1945560455322
case_556,556.0828369140626,1241.3134814453126,420.229541015625,1278.6844384765625,1121.0176416015624,527.5560986328126,1219.9158447265625,1047.084208984375
case_557,511.4219141703348,1012.0803562581992,362.7190940053768,541.2032405848055,795.2850795182889,472.5021025026305,572.0779903403051,830.5968695820944
case_558,1405.5799865722656,1886.2270812988281,1137.0927734375,2801.1492614746094,1356.3129577636719,1567.8192443847656,2678.4617309570312,1303.2166748046875
case_559,659.6129449395407,1099.6412669314498,494.1596613705532,1245.3596635024924,889.516026336884,664.7817194543593,1257.1433239614828,815.6259367353879
case_560,772.8620875424056,1036.6372140355068,698.1241901733284,1333.959547323616,792.4421693293751,780.827071429821,1244.4979119095472,663.0589227163185
case_561,587.7705633295867,1353.0183958551488,459.25013707472823,2241.5681489142967,1140.8792876445466,593.4770269787354,2159.384495938562,1072.2358662339568
case_562,899.7061157226562,1644.4942932128906,717.4660034179688,1509.8486022949219,1490.7455749511719,829.4886474609375,1526.1410522460938,1404.3468933105469
case_563,725.4749376555645,1249.6007073093358,633.9980663856363,1299.377479265238,1043.8062589542635,755.6017560498287,1333.4311779715827,1023.0261933028123
case_564,608.5742795088212,1096.6535911731153,454.4178466107252,647.2517944378048,939.647889221144,570.4360734627319,651.5424022760521,926.06971424916
case_565,1437.9310607910156,1203.2222747802734,1257.1048736572266,2671.20361328125,1045.2795028686523,1460.2899551391602,2574.1147994995117,895.9865570068359
case_566,2002.2939227814306,1945.6949627578715,1745.989991233524,4534.852400591078,1645.7773017966017,2032.2915058313113,4651.952154232989,1511.5443820601204
case_567,312.3934772552594,704.6237597587959,169.83934430686216,589.3548381688636,646.9654357389229,236.02161226345342,616.9645893860613,606.9086264103248
case_568,776.7980491828919,1118.6238064193726,630.2706216812134,2371.6921151924134,967.5644686508178,768.6256453132629,2267.282498397827,863.8445611000061
case_569,669.290625,1218.954375,539.060625,526.9725,1009.5131250000001,661.786875,533.23875,1004.445
case_570,1750.2880096435547,2047.119140625,1472.5923538208008,4272.527694702148,1750.6742477416992,1841.6976928710938,4170.255661010742,1430.0823211669922
case_571,789.3841692144413,1204.0905496636074,596.4817122550498,1689.522987853094,1044.771265864294,730.2695511065618,1702.84970793176,961.7355484510687
case_572,764.3842697143555,1255.803108215332,590.5818939208984,2059.001922607422,1076.951026916504,729.4273376464844,2020.3304290771484,991.7402267456055
case_573,498.7414005526638,889.0483071287102,324.253500033952,608.9131373024983,788.980259804426,428.59783726153944,692.6682840804762,746.3557674758533
case_574,222.38804168701174,716.8098487472535,53.00887372970581,190.1943949699402,542.2544074058533,148.7393387031555,257.3839735221863,553.9040817832947
case_575,1021.5756297111511,1717.1958088874817,843.726396560669,1520.5040574073792,1533.4135293960571,1028.1819105148315,1614.9231791496277,1390.4571533203125
case_576,1048.9501888915156,1322.949636007179,911.2839041647424,2212.399075459015,1038.3830540297593,1155.4501525401975,1941.4358450440823,915.7388565645049
case_577,1494.17724609375,1397.7081298828125,1426.788330078125,892.7703857421875,1060.1470947265625,1611.676025390625,859.698486328125,1040.56396484375
case_578,768.9088795616505,1417.7971314529698,611.6738677556912,1673.0236846416024,1238.6846037489704,736.3623496283166,1692.4478154195592,1179.43856433603
case_579,704.8736095428467,1273.8118648529053,523.1474876403809,1854.0027141571045,1129.1263103485107,624.8834609985352,1765.7249927520752,1079.9195766448975
case_580,1160.3254478695083,1712.3820655090028,1109.3583721135094,2144.9984698448516,1279.1595352605207,1452.793132327568,2011.927582474427,1142.141670490507
case_581,1372.7555461120605,1645.7053072357178,1269.0672528076173,2299.1436756134035,1273.9596411895752,1404.6486534118653,2178.000732650757,1312.2220001220703
case_582,675.9543282538849,988.0118012817147,562.336466906787,602.9486730399201,943.8428721884259,657.6079041103079,631.2951167949628,860.4426506072194
case_583,944.2472457885742,1244.3017959594727,769.5198059082031,2119.8606491088867,1090.703010559082,949.711799621582,2114.0480041503906,961.4372253417969
case_584,1744.0867919921875,1457.9635925292969,1548.7283630371094,3133.504150390625,1266.1943969726562,1729.8221740722656,3041.0555419921875,1169.2518615722656
case_585,736.7388878384024,956.4285089756241,602.5416562523756,1333.672686237674,795.2562879549212,735.2259593793096,1375.7435517484082,740.8910889721902
case_586,1107.073974609375,1199.9786376953125,913.5009765625,1741.534423828125,955.1422119140625,1196.6278076171875,1723.4527587890625,808.148193359375
case_587,643.0324667167664,1113.6834179115297,539.028805217743,763.6932550239563,860.3882246208191,692.8412252616882,770.7580141067505,830.1870184135437
case_588,790.1550364267445,1286.3231122326004,617.8278729140636,1664.657475313827,1083.9644150720237,768.7604443198372,1704.2824715986062,1007.8786104315006
case_589,1093.2350158691406,1583.3330154418945,832.5862884521484,2680.816650390625,1428.1129837036133,992.8178787231445,2738.2898330688477,1275.4011154174805
case_590,678.4308908843994,777.99282371521,577.1480046844482,597.3094514465332,609.893922958374,706.659306564331,574.7291091156006,547.5356556701661
case_591,634.5661040773361,757.9055683307571,457.5105205586498,508.60168508416433,632.5759111201069,567.2909004200122,510.07643238340614,602.8566508211458
case_592,977.7132619273228,1530.0214972502347,786.1107894705128,2904.3114177453213,1305.809119610096,960.5600111264976,2784.519592065955,1229.112495485083
case_593,975.3553953116331,1194.8255838865728,797.0337642450716,1449.7245795394535,920.6173836923521,1066.6022374724848,1327.4565026911735,851.3915806886823
case_594,763.4525077819825,1436.9045961761474,543.6302052307129,1309.7668116760253,1262.975980606079,686.342117767334,1354.9906962585449,1221.5924594116211
case_595,1201.670871343075,1296.7515046618328,1121.113396702612,2632.0612081281147,989.0638553581994,1359.0249763786858,2350.4035645528475,889.4921631119772
case_596,1050.03439499514,1475.1004749704691,848.0369688038389,1798.12740524421,1270.2346891453676,1033.2060487908461,1730.3224379939547,1258.9760196343273
case_597,1228.7702519989014,1290.851897277832,1044.0880684661865,990.319525680542,1117.7686031341552,1193.3478664398194,996.481146697998,1055.7670989990233
case_598,492.05492493377113,1160.0152259457195,369.235678983319,652.6353379767849,960.7191168138714,485.94116671264237,644.7795643374577,976.8649747858299
case_599,962.8753662109375,1452.972412109375,798.5382080078125,1375.0457763671875,1225.67138671875,995.78857421875,1381.89697265625,1156.304931640625
case_600,1886.8112564086914,1688.4660720825195,1680.3407669067383,1780.385971069336,1500.4920959472656,1819.5533752441406,1986.0076904296875,1399.1498947143555
case_601,1291.2797927856445,1654.343605041504,1063.9476776123047,1345.2625274658203,1450.357437133789,1230.5068969726562,1645.1263427734375,1332.1113586425781
case_602,1734.5762252807617,1700.911521911621,1503.8108825683594,2124.323844909668,1514.9545669555664,1650.0473022460938,2410.130500793457,1379.9238204956055
case_603,2206.0272216796875,1793.6691284179688,1983.6021423339844,1586.8446350097656,1503.2455444335938,2200.1632690429688,1775.6034851074219,1357.8346252441406
case_604,3072.2475051879883,2052.178382873535,2839.169502258301,1211.8768692016602,1782.1407318115234,3006.291389465332,1550.0783920288086,1650.848388671875
case_605,661.616325378418,1106.3718795776367,359.9357604980469,271.33941650390625,1035.013198852539,458.50276947021484,486.1736297607422,1106.5435409545898
case_606,619.3304061889648,1179.0037155151367,355.09586334228516,141.91627502441406,1158.8668823242188,420.9136962890625,335.44063568115234,1076.3120651245117
case_607,2973.7968014048056,1588.3811697926435,2764.9375617045052,3228.751844173136,1270.6696499188665,2968.6469651253524,3383.623633543836,1191.9248385124888
case_608,3622.8466033935547,2097.7258682250977,3333.2109451293945,2439.608573913574,1818.537712097168,3539.6242141723633,2590.603828430176,1655.3544998168945
case_609,2234.0848086314018,1822.0836011743793,2111.9860051391092,4012.504473869714,1477.4117347042804,2328.3029707107657,3827.673035106603,1330.6557058406443
case_610,2870.2688217163086,1480.555534362793,2565.431594848633,2045.145034790039,1311.5406036376953,2774.5914459228516,2378.3206939697266,1151.2088775634766
case_611,3249.959945678711,1904.8309326171875,2986.8650436401367,3344.9172973632812,1580.3337097167969,3192.167282104492,3471.832275390625,1469.8600769042969
case_612,1250.5328363928202,1636.3223308608112,1027.6879765002645,290.84177224903783,1485.1269523896094,1129.8359327766013,561.7851493183001,1413.5871434075405
case_613,3232.4695587158203,1877.4175643920898,2852.191925048828,2603.8646697998047,1509.5090866088867,3264.3699645996094,2657.49454498291,1282.5298309326172
case_614,1993.2365417480469,1440.424919128418,1797.9860305786133,2400.7225036621094,1193.8858032226562,1963.9873504638672,2442.145347595215,1092.22412109375
case_615,2813.119888305664,1926.7463684082031,2563.5480880737305,1963.357925415039,1609.8356246948242,2783.989906311035,2489.3569946289062,1513.4429931640625
case_616,2416.8920516967773,1882.8487396240234,2172.102928161621,1773.4289169311523,1690.9456253051758,2334.89990234375,2101.411819458008,1541.6955947875977
case_617,4137.62092590332,1929.2259216308594,3751.4543533325195,5218.696594238281,1571.8269348144531,4045.286178588867,5168.309211730957,1384.5634460449219
case_618,2299.49951171875,1649.0745544433594,2088.5467529296875,1683.2256317138672,1418.3855056762695,2278.437614440918,2027.4162292480469,1302.8144836425781
case_619,1796.3171005249023,1592.254638671875,1614.394187927246,2010.0784301757812,1352.7393341064453,1792.759895324707,2054.319381713867,1247.7636337280273
case_620,5224.294662475586,2709.660530090332,4807.186126708984,4179.849624633789,2399.759292602539,5100.6269454956055,4257.569313049316,2200.021743774414
case_621,1846.5002059936523,1911.884880065918,1597.5505828857422,1082.090187072754,1815.5929565429688,1782.9753875732422,1451.1920928955078,1764.1525268554688
case_622,1059.7170971383073,1580.9854326913178,806.2831634191856,367.13564305575005,1436.0270781585643,944.6373297602329,702.8620531737618,1339.6822244304633
