case,GT_sub_fat_mean_hu,GT_muscle_mean_hu,JF_sub_fat_mean_hu,JF_vis_fat_mean_hu,JF_muscle_mean_hu,TS_sub_fat_mean_hu,TS_vis_fat_mean_hu,TS_muscle_mean_hu
case_391,-43.52507675492032,42.1403764540007,-58.46021927226468,-15.571654930938266,46.20179923063202,-56.289201877934275,-13.295527710709628,48.79820360505198
case_392,-84.78744253880564,6.306585435779817,-94.92490592436714,-22.43758451552627,14.44857165629421,-88.3398925649818,-21.488514249879753,27.940069653278815
case_393,-89.90741889343172,3.920351531232603,-80.23769427796981,-19.604145053696758,11.583754917541178,-71.21633190058469,-15.734170994217191,24.06598742861838
case_394,-80.50545873631422,26.846803018552595,-82.14201206963403,-17.11731843575419,33.03042631814315,-77.32874496956796,-16.36050858303814,37.984742344061765
case_395,-97.5488001306503,4.405854069212482,-100.30201352727852,-20.46486587537676,15.107118269699665,-95.38759474063016,-19.975660070161304,29.9522277676951
case_396,-69.04140346283508,44.50021913949583,-59.661645785664774,-11.196722521591497,57.606909444053976,-54.55180137218103,-8.517739172987522,56.247257670979664
case_397,-92.35781322407827,12.182580893646838,-82.3296738552852,-15.773108242303874,22.702384892124734,-77.1884866140765,-13.414710826801738,28.080580034958007
case_398,-97.55285491975786,2.939363290468622,-102.19168312729802,-20.14088545916583,23.66099706744868,-96.04062673902065,-20.895482510107225,35.005880952929346
case_399,-104.32707038274624,17.090215628857,-102.05549117804134,-17.892016714317133,31.175254942415993,-96.7804330820867,-16.437447351225387,40.532006175881214
case_400,-100.61472967655968,1.3644919258198211,-101.81751505364986,-21.104586515401863,19.33771693678648,-97.32227523242071,-19.7071002546135,30.277219161401128
case_401,-94.53604429844106,19.878104444957046,-117.72958561792042,-24.771837288355428,40.841327474373784,-110.05505539338694,-23.40945252945253,49.23953563480792
case_402,-88.34447071915426,19.140839119630417,-89.56420263644566,-19.98159183628343,32.17514201383154,-84.68551207477174,-17.268594357574255,38.94170764573089
case_403,-104.6725389367242,-0.3632504855612234,-105.20766706421252,-20.877202268914687,14.024498336409113,-99.99621599748514,-20.165447220507488,23.870348546244127
case_404,-91.41217413263152,26.766295149563355,-89.8917303311762,-19.48845582123905,45.665906889534625,-87.69675117091666,-18.336001840545688,48.19431802509999
case_405,-87.59854784749493,12.500510146241922,-94.9495477536851,-19.250107215915776,26.62706712450863,-88.47595383586209,-17.44610997339662,34.00346982109879
case_406,-92.96976615501937,14.792543945448957,-105.5711239668494,-23.348367428343494,31.849967625566553,-98.55052128772287,-22.27670703357301,36.2959918301127
case_407,-100.26750125187782,4.71941187999951,-102.98337370107039,-21.843931868670232,18.211153254815503,-97.79040727982887,-21.07664258060607,31.93650989759218
case_408,-89.41084616557401,23.59964125560538,-90.64720723421263,-18.225798320957015,34.108938611066854,-86.41099240958745,-16.56559670781893,39.54108267614627
case_409,-33.41919146242199,55.35419699519714,-58.534095530404755,-17.559819224558733,62.87270038719824,-56.09526559578952,-16.097825089474167,61.89092434043896
case_410,-100.24000984236737,-6.966724182774349,-107.94067629936539,-21.915772144275206,16.708732341720467,-103.787132023328,-21.01768472582585,27.287657779091735
case_411,-108.4687326122014,6.8746844606716815,-105.20563448973297,-22.636560983527414,12.546102931539167,-99.20282720092699,-22.052880154617593,23.594840614653492
case_412,-98.90957660151945,-9.353780261235835,-100.68707263989006,-18.147730174751615,5.678926259977318,-96.37187385896156,-17.955879216478642,19.133943748862684
case_413,-81.87494152699873,29.060700051603554,-89.09263023512351,-16.739178882539395,31.599764253667928,-81.84650103968544,-15.188243886604631,35.899068566306674
case_414,-54.58575283675261,32.75858849152562,-53.89331124211336,-13.902247559376367,44.58305465149145,-54.31079917522035,-11.387219424830077,45.133763378700245
case_415,-93.30542622979549,19.981926654938036,-92.22006782558348,-19.44412272843614,29.301403992366645,-86.87262628492337,-17.84292121055688,35.307269405335695
case_416,-108.9092393103624,-4.259897587304517,-105.29601738796906,-20.14096388512264,14.739348719188014,-100.99428272382245,-19.396220075135783,27.19920546841313
case_417,-31.808998841775193,35.36152677286587,-49.96450697184481,-15.63845009299442,48.6497628972849,-51.80262143996094,-12.595051707022856,52.144618170575505
case_418,-100.43893724005898,13.145950990135008,-97.88877102353506,-17.427921983583136,22.9381631098049,-90.54399237707379,-15.961186982789258,28.918974190366594
case_419,-99.73959405353024,0.9521106137573613,-105.89113548719551,-19.413319776309102,15.568840634044658,-101.03222471464323,-19.032577825363553,23.699996551783588
case_420,-91.35021549012771,18.748419276689543,-96.54922064527982,-18.933705298212864,28.990610893327474,-91.62579683055063,-17.67921564830057,35.41216187475719
case_421,-47.12221024820969,37.900997480080164,-61.43719120526895,-15.127873671201076,54.35362016428193,-57.20257429795196,-12.81576278973969,56.622216361508116
case_422,-106.52682173653243,-5.1497033124212255,-108.00996300382943,-22.82988554385438,10.288056117723734,-103.78550137764047,-21.8360004519694,21.725974996884993
case_423,-99.6598348734093,-28.89870553123196,-98.57239889298681,-18.64518649785426,-10.376413319537203,-91.38539540396391,-19.08578461070603,8.92750959079284
case_424,-77.33150742462877,28.20975775459505,-87.06930209858467,-17.05233280808041,32.301309798715444,-82.675254363857,-13.745616335536846,32.54300022535494
case_425,-67.26787793354555,18.020417023681265,-90.21762825338068,-23.54799231928443,39.933089695568015,-87.03906493702914,-21.720036119890253,46.40334413863825
case_426,-102.14316477672469,12.305898462987942,-96.76543752513302,-16.99331870073577,21.95799349350733,-89.34578291283184,-15.144083637770796,28.66502694720605
case_427,-77.5486926123244,18.771441721641864,-85.00374596299727,-17.197593861740167,29.234599946569393,-78.7366084328727,-14.764861773333182,33.77408386018886
case_428,-102.54055799554136,2.55128016066023,-101.07617973908842,-19.165485446800666,14.99037624591784,-95.81070658357719,-18.495132563765363,30.344260509236562
case_429,-80.26755664291034,13.698493720625626,-83.87138992221847,-15.955588184215097,27.79792534684936,-76.83288858821614,-15.111070835221266,29.934135790859507
case_430,-91.76439185604791,13.495786037025335,-85.77256157883264,-15.007427087736248,25.46318116523926,-81.52145022731342,-13.910793405923188,31.356486941724572
case_431,-102.62263356114859,22.272197184665888,-78.28263638169348,-20.18407288678927,23.6782164796816,-69.48149109712035,-14.45393172582313,26.330712990550662
case_432,-100.61042932152785,5.1542183677036,-104.29541407763347,-20.56605180655095,15.024081143256367,-99.48475228447728,-20.515160772053513,28.185287938803985
case_433,-79.8564885819471,35.34042609381308,-96.87270305348726,-20.351597998532842,44.98992060810106,-93.50709253407507,-18.87759601556552,47.593022146074105
case_434,-87.49562409259285,16.084344122408023,-99.01754776916994,-21.31847336494084,28.146364016993783,-91.77315033340203,-19.229536873333135,33.71555835336309
case_435,-101.11331670364635,1.1061077975313192,-98.4079989147325,-18.921045848669493,15.635127324426492,-92.89631913732059,-17.46601137091027,27.62067250550025
case_436,-68.88222533291315,17.916322818828384,-79.75529390949083,-21.82546480688364,40.23834730186737,-75.69504416621494,-16.418937073121736,49.32571142093201
case_437,-53.164972557154584,60.405091507102675,-59.38715995016948,-14.56811190939426,78.49832511612018,-58.30319573700837,-12.537326534436675,71.66651839698275
case_438,-91.9481912797894,11.928959698252577,-95.31027449865445,-19.714947869785732,20.308907815094543,-90.7475675786049,-19.230829799421258,26.773093049364455
case_439,-81.30061362629948,22.96013418441601,-91.90020740976756,-20.805142203533123,30.052869432647284,-87.77702107138552,-20.509408690063502,33.844177430450074
case_440,-99.82870447751911,25.74242133225097,-96.30062448586061,-20.45498866554829,42.34578923419172,-94.08244048953243,-20.620453866495534,45.298526481627356
case_441,-86.21361590101355,22.796747376455865,-84.59416378999433,-14.084266116983454,35.66811375361772,-81.24225835727457,-13.441434670194216,37.51381534790066
case_442,-71.30983745438296,21.295575715366418,-86.73457382953181,-20.205715150386443,31.473768548599526,-82.26033538343263,-19.399989997749493,38.30478718339364
case_443,-87.89227464319474,11.789155599437118,-87.36565644006507,-17.05413385292569,28.26723497851744,-81.80968476385682,-15.695486033713623,37.97302249555911
case_444,-102.44548688778117,-2.1340805519669503,-102.00957200817113,-18.53596111921414,29.86733574183281,-97.18477578847097,-19.049803429070657,36.65990506782676
case_445,-99.9237000125958,-14.202491834431973,-100.42485031311867,-21.329962297151027,2.9154636933971054,-95.2795259646828,-20.807320388293597,22.065096988810645
case_446,-82.16652513041555,25.99348426627088,-107.31900617307619,-19.961217377564367,46.30809229471213,-94.68972874123743,-18.137173618668637,51.24646108747858
case_447,-102.9524507660915,0.741834667591078,-104.57214349473564,-21.996573269374238,17.044096544907134,-99.35433232679081,-20.70050151099532,30.33985591817379
case_448,-101.08290888511601,-7.437790612685409,-101.47697961866311,-18.89837514400179,3.910842212346737,-97.85667119377194,-18.358362552110655,16.55736308002169
case_449,-67.35978764710534,38.31823341086889,-78.01397110722532,-13.632584427110094,43.58529841826137,-78.62275428971007,-12.248632070184733,43.320930904119116
case_450,-59.95693581468299,20.515611039036433,-76.16607572866111,-18.320634206976806,31.238503000879238,-70.98517382840241,-17.80291920502854,35.04296816229278
case_451,-15.465208213750069,32.595110352558386,-78.28555651330676,-21.5603268706938,43.72006713548748,-61.263123918358374,-16.9857393081302,44.27959174443322
case_452,-73.09329123795247,35.08589143816452,-88.5729012096457,-18.5219540382945,46.44526824289678,-82.38852504946854,-18.013635749459525,47.57509997232788
case_453,-86.50427566274526,27.17908591215478,-72.48805635111077,-14.820465150189559,36.19645888634205,-66.1635767071237,-14.193286765740003,36.1822484871675
case_454,-67.54727005920354,33.04687956737796,-101.05006902899218,-20.206807970403577,49.14458462369838,-87.61306246235911,-18.609468548732462,49.930867993068055
case_455,-84.58604253121952,25.64897627934341,-82.34399971178442,-20.464274289073916,36.08706749612812,-75.96858135995822,-19.250416711220698,37.03454875690878
case_456,-55.3210932362532,12.723229421338111,-84.69750873194549,-19.998185327162926,30.99978660158516,-79.02678960543139,-19.17086649950356,35.6914271813169
case_457,-66.3831375600129,32.54973050785043,-74.07280407560651,-18.482540440342206,45.7688422624258,-70.36833959059268,-19.24498048454587,48.801550785198145
case_458,-78.86232049647607,14.583994616688267,-94.05610304182231,-19.284520245360998,24.287713373733634,-87.24877334513197,-18.561210639751216,30.371004401011295
case_459,-68.98765594610872,15.109069912008511,-81.99218259960506,-18.534320070588134,31.949712319755896,-76.6768584769818,-17.753750709823965,36.59311157311157
case_460,-64.64587324804461,23.49667679914477,-78.60555748460315,-19.861413763349706,33.57889961871212,-72.83707280643559,-19.394674518148303,36.405825037627736
case_461,-94.98484574050595,6.272298669507105,-101.13058820233145,-21.912554593576864,18.361330684834872,-94.77354095195622,-21.011521450098193,28.917388081463294
case_462,-98.92332975736687,-7.6048892039221645,-85.10734689693095,-18.696278517793186,5.960543270067909,-76.18504633054556,-18.45048508889755,17.092282584505824
case_463,-83.54673474906956,17.754510444959188,-93.48376577281977,-22.07227730233365,31.01599265262457,-89.22696732232139,-21.93225766126421,31.17595904282306
case_464,-77.65696594927104,7.097156691379541,-88.26382629692094,-18.92108487509018,23.705821563899413,-82.17154433582866,-18.040862703916105,27.560021066652812
case_465,-73.46189576371371,-0.4789047978136302,-85.6204914206837,-20.12315227173531,11.474618038442582,-80.17303323620919,-19.87192137478236,18.933994666101952
case_466,-71.85601481895206,13.753231330717972,-84.94736620565243,-18.178940293412815,28.694498407538095,-78.56098439850192,-15.383605267319014,36.064336034541796
case_467,-91.65268463219228,19.851563483075374,-97.20465580526756,-22.76709259025309,36.643928326386586,-91.71509122581828,-21.515724239467243,40.0336990437846
case_468,-94.78199976115125,29.04462295896321,-98.53333847583082,-21.568910287428626,40.79607550620195,-94.31296907291251,-20.34409062267824,43.953961627479394
case_469,-72.34657999619327,39.26273297349446,-67.76760976154368,-16.108704863948667,45.3020848777526,-62.96720966513079,-13.721228827019438,46.331983160926704
case_470,-100.47299099178055,25.21306272803112,-85.42772461681768,-17.17101389487896,32.51948567909713,-77.26251476494213,-15.65596895271599,35.688198089086264
case_471,-74.97661577302702,23.980342561472806,-83.99033816425121,-20.14856759728187,37.98002401921537,-79.04993765586035,-19.88059235435093,40.26392613634313
case_472,-81.25340725164087,11.036860333468415,-94.32257296547984,-19.626785512921057,26.275561227590398,-87.60009601773854,-19.347886610731937,34.090389012735656
case_473,-78.09749035820624,25.19720968658944,-88.35821119316265,-18.8245398163968,34.68887977948972,-82.79550958364766,-17.619431025228128,42.44688475117564
case_474,-96.87778945621508,-5.277284457698791,-99.98573441003154,-20.21604414487974,7.882426357819028,-91.89388818762978,-20.39935503912664,23.51593616056012
case_475,-90.23008065068885,31.70738421969517,-85.2908743453027,-18.94031076051151,43.02736677770219,-78.9968577563428,-18.403603233944256,46.166995618760325
case_476,-89.11181146974982,27.483431539647757,-93.13934672492766,-17.76809292654775,40.6506403818553,-87.59311367335742,-17.35967575098689,42.00100156213796
case_477,-90.83127670262662,6.926370818866378,-98.22710863494864,-21.007899126680403,25.710791441787563,-92.28476831387037,-20.933876281760035,35.157630807077304
case_478,-74.97400274500643,26.921978128415994,-79.35928957832535,-19.673618161308518,36.72227573750752,-74.13044736215642,-18.583640193010513,40.859423280123465
case_479,-90.8768352902447,4.09070271855361,-91.77771678729229,-20.421222994477,19.477729243460047,-84.40467694783277,-20.016163222045574,27.7382442074645
case_480,-84.34347091979997,6.972140162547502,-100.11183871810414,-21.469615297300436,22.7454583199173,-93.54225236765292,-21.651271794594052,29.5086472862653
case_481,-41.07916229518705,23.159164436118974,-75.43657864761313,-22.672781992384586,32.44126593816575,-73.7191361475178,-22.20717211615829,38.1513773445958
case_482,-91.2980892495449,11.91128152197208,-91.90966489323378,-20.636535776126905,24.10526233982629,-83.69585027100271,-19.884653794161533,34.82006460193806
case_483,-80.84552462155843,28.920567829630134,-76.7957280827133,-16.090108143357877,35.7450077561372,-71.8412450895133,-15.19748956836993,37.90361041791603
case_484,-87.64014155994049,19.747243290626386,-89.53701304095024,-20.079857601761308,34.76476687253992,-83.75028473413379,-19.829186602870813,37.70342250274207
case_485,-73.51227937468482,13.213413201785295,-70.2046752055848,-14.934657037820626,27.337963057943362,-63.616822939110705,-13.482059009581214,32.506204492612454
case_486,-93.09307910294052,10.894505026368234,-97.54156333435347,-22.161958414742568,22.690537976620355,-91.35570383397666,-21.587059079629064,34.190258458552925
case_487,-105.01848205383848,23.544953084743817,-72.24429886597682,-16.341974933865302,31.08839445462828,-63.56910883108596,-14.255740037950664,31.464980651686382
case_488,-63.48847948701899,42.394597916074765,-62.998201892021896,-15.76459499107208,47.53554949387481,-57.69492881414254,-14.082941958351794,48.05879398705642
case_489,-85.59408773576568,10.052169360256055,-91.92068758492117,-20.71899330074235,23.982639685400624,-84.5967995353288,-20.042455946321585,33.17410363518239
case_490,-89.63709791696188,-8.162919615564673,-92.24563372089833,-18.41077551762667,8.603958942180963,-85.98831535180952,-17.038141926870715,18.634617112203387
case_491,-76.01008441517227,21.79576670725489,-86.54047460171824,-19.348668746665805,34.39845912529987,-79.69869560394693,-18.803914374814795,38.968058636030186
case_492,-91.44486952083734,6.021738214601677,-90.84496587455786,-17.77544451210915,19.173114830819944,-85.89994104492783,-17.01533970086841,24.45139360978926
case_493,-82.85098713740432,16.650161744109663,-86.68619120893825,-17.28518626640871,29.12868682522297,-81.90827679598239,-16.05721770301944,31.011255828911402
case_494,-95.81018593481677,15.35567629017883,-96.34394892897612,-19.66531818552117,24.672548849299027,-89.537851537297,-18.992349666469195,29.780949945528235
case_495,-95.53854684131039,-11.596627334192558,-98.58339358848015,-21.79075742328273,0.4410544757569405,-91.28453431164645,-21.775644439722676,13.170101567575564
case_496,-21.1822264099691,27.657250537038827,-60.18467964862707,-27.304872896612977,41.45223931093788,-62.130923368535065,-19.40866905370234,43.48182314066147
case_497,-98.34700966786879,6.196871419200025,-95.3013337309225,-21.205827557085694,19.949700634425554,-88.18192278109777,-20.901512861209785,29.626836174162122
case_498,-89.77384271252231,10.162847954654278,-97.52856613525822,-20.820774322547926,26.995500047044963,-91.28117973762329,-20.60481640688985,31.320855331463033
case_499,-99.7767334912328,-7.529935876109179,-94.31720568019627,-18.661658503631145,8.484201823511388,-86.48000755684227,-18.158144666155028,20.646650813875052
case_500,-76.97013055189265,4.2831226578079304,-92.83702741224913,-21.512402396805317,18.458337610986774,-87.46797207084656,-21.37071393041984,25.148986789253453
case_501,-76.71036173023852,22.51558814842245,-92.25033526808195,-19.279427632950608,33.267859248058635,-86.06098288639646,-19.4178336791148,34.59971660900979
case_502,-97.48014453990494,-15.336824771590702,-97.19759756730573,-20.476653937678527,-1.2042639805075177,-91.92703210182113,-20.461014354066986,11.85400074973415
case_503,-87.52134838968328,12.60637171025829,-89.55610842198126,-20.995832768951118,20.4401299938365,-81.72162463370258,-20.60433332363693,24.43828655849905
case_504,-73.87074605098181,2.5277218133664934,-82.75266981841865,-19.23409128479601,24.51638537900372,-77.01208381208123,-18.513303775273993,31.49023965240218
case_505,-97.29354098791765,29.30804429246051,-61.053989651416124,-13.894570655958029,38.39410575481892,-57.55762142951165,-11.729745477478218,37.96363232785813
case_506,-83.62066196117195,36.43078760594437,-54.395808383233536,-15.468387051223214,37.550471167843504,-49.53542312964433,-10.10758460265271,37.43945280569313
case_507,-78.77124148823782,20.061288330745413,-79.04809059035345,-20.422026011215845,25.44222685254948,-72.12740037643907,-18.6865024165979,28.686892017020924
case_508,-74.18435717830441,21.995304367763385,-83.43566663573469,-19.411547965275197,37.75806064310507,-77.08189166483145,-17.940989339500256,40.004614564790984
case_509,-78.21983101544913,10.9991581135298,-95.16452867227906,-22.394500072801836,24.57216858903647,-90.65165079365079,-22.24658547354223,28.971877986374427
case_510,-84.90405294122894,31.63003256629567,-85.90006356992127,-18.74337563133414,44.36827752828776,-79.57356233470693,-18.37925226120539,47.22527446267167
case_511,-88.29590392678121,24.11547776639692,-87.99159303882196,-19.35445300652563,31.035369615524147,-80.68656343540798,-18.977870150044595,33.385034368623465
case_512,-95.89672818866352,0.49427436212623843,-103.83403340392024,-21.703312101810543,19.69321156600536,-97.54479808746439,-21.809129645758226,27.1838612705939
case_513,-99.25446038979928,21.298551236526247,-91.31031990959077,-17.40067838488047,32.710746183995795,-82.79703238854097,-15.576592373591033,37.07762295422017
case_514,-53.59213703151449,45.562859464702335,-87.73447830707454,-23.120361135898378,50.52134174930258,-80.9719672912959,-21.221201716135464,52.46909136312281
case_515,-76.41010155374585,17.335507925632307,-96.37598115756877,-20.55737220782605,35.7086226693641,-89.77049323706778,-20.4980531866261,40.555408145251455
case_516,-59.96767392832045,30.126446894950668,-90.7491542873952,-21.336640528069932,34.0998091341439,-84.7100854158822,-20.458056226052022,38.90248379829222
case_517,-80.74176233607358,9.048289261185467,-82.8093940373234,-20.966137325448354,25.380259820703625,-77.5754298306693,-19.563583240437662,33.4206842999746
case_518,-105.21929248186848,-15.584959682413555,-103.07997036112627,-21.774975414423174,8.305053611442947,-96.90947247298422,-21.9796360554055,19.68496965644929
case_519,-95.2726137974336,-9.66822124598651,-103.68844798396849,-21.077152012145497,-0.8237402182342297,-94.84652277411212,-21.70595046856751,12.944924249169388
case_520,-84.68304592477351,20.279613503519027,-94.97293169542175,-18.882205440281545,34.64717558903633,-88.8126554706049,-18.89688402250576,38.84972000644589
case_521,-100.34947578820335,25.61217462502839,-92.50670926517572,-19.164475926773203,36.294489461134276,-87.97757146365068,-18.1949990953501,39.53777649582665
case_522,-78.34783918084626,-4.43806767296547,-89.57632096074647,-20.168512294763328,16.60495994806998,-82.89859699689158,-19.405369923153316,28.906888172603757
case_523,-45.69949272292136,44.68368545600027,-71.39300927971719,-21.60082760037924,47.881175101627555,-67.97168100211135,-15.777022394607267,46.37888230636126
case_524,-74.23410918265975,14.63432529226401,-95.98566465798324,-20.976464044465505,27.632675992878966,-87.34120409001206,-20.857063773250665,32.488832302047435
case_525,-80.50432726076043,27.11058733256077,-86.5618974093537,-16.5788186757424,39.232710306800506,-80.65587863156358,-15.109629241812595,43.371132817287474
case_526,-92.37813569124899,9.948889201224752,-96.58052021101614,-19.56628807932058,25.822372165043962,-90.91457002624553,-19.03500651965374,34.194120619608945
case_527,-87.14381682600263,35.53698014184648,-91.05091137402633,-17.11146460848559,42.11083271127365,-84.96169994844941,-16.328652418588625,43.73102854017883
case_528,-73.64574269896522,22.600837347747717,-86.97772239135526,-21.499002627603172,36.476451371401346,-81.73469777963295,-21.006894081833646,41.287742360240884
case_529,-89.51364514484715,11.484180967606822,-89.25615834483015,-22.798403054805693,28.84774674443991,-83.32084924029867,-21.969641274635844,32.63763241166578
case_530,-92.98560727642291,12.812529894182783,-98.23791630472031,-22.25037016009992,25.757504668227124,-92.87748862391936,-21.82981897394605,37.34055266513407
case_531,-84.14051496478874,41.93783186258763,-54.58762157382847,-15.29794822473351,43.625095351239295,-41.31311622348372,-10.552947376956133,42.60179513121895
case_532,-98.51381242152033,-8.769463362630958,-101.93739233757906,-23.30855253725979,3.4586798397813663,-94.67568874949754,-22.752408301137834,13.83930051966375
case_533,-88.43803781537201,19.69916150951166,-90.51988092358033,-21.619083167501095,34.09616292902232,-85.904629755898,-21.28023134528096,36.216448713114914
case_534,-95.34942262671963,22.218136733200442,-92.39665736547076,-18.764610894185754,34.80187251317818,-85.10790868945277,-17.928912758583223,37.97120707135979
case_535,-95.75153735847064,42.11313541947936,-88.51541016785093,-17.120806551801614,46.78944282640181,-83.79299780784365,-14.845371034105552,47.583810525613785
case_536,-92.81559635458062,15.418627856172876,-96.99740894325421,-21.763411499243094,23.48025215177597,-90.79671594073059,-21.392500699284053,27.422927098604422
case_537,-90.9422582826234,17.87899388546129,-87.7195070634205,-18.895787479186204,32.764108397727576,-81.22674634364503,-18.11397534191692,34.55803207765448
case_538,-82.80116232001387,2.1612004048893456,-85.15492394568481,-17.012152882988296,18.326074945101652,-78.05471322231236,-18.17335328606825,25.89176308230499
case_539,-94.04557196094642,5.507626630287778,-96.41020530197329,-21.944526648740982,17.034270322050507,-90.91427794754505,-21.629235303302366,22.549687647297038
case_540,-80.5099962161391,26.540685135401954,-93.57479016655118,-21.154892918120407,35.70956628339533,-87.58456071648719,-20.813470294073742,36.74663606002661
case_541,-70.5994620540264,23.8724122356398,-96.15520328290924,-21.767405036566622,39.32563461034298,-90.00804215196894,-21.546978349190507,43.895517996566305
case_542,-70.01789128561427,22.99382501499599,-82.18460656862253,-17.011420017738015,37.982049337114965,-75.98314689898712,-16.641564527269527,43.76505235356571
case_543,-79.72063813398013,12.891207084121492,-87.49205355931181,-18.790618358522796,36.26783383654643,-80.87804704816978,-18.7555740694165,41.82730893372846
case_544,-91.04636124956413,12.287766466300836,-87.86429053440266,-17.128460486162265,23.75228036485838,-80.69765696318085,-16.441292117336875,27.646842884330724
case_545,-45.53794094923277,47.07136218751588,-40.144549763033176,-14.400653969019348,53.27265203552461,-45.05558487961346,-8.93661021763056,53.79672349499298
case_546,-80.6081856407435,22.930559883386234,-88.5043105532011,-19.22146094306956,42.10576029356735,-83.7138468825533,-18.79101132473005,41.843028930621166
case_547,-90.02748194776427,41.396314596439396,-52.64988477220351,-12.846943478443038,43.97741697741698,-39.08825255743753,-9.556412095135652,42.88890587443203
case_548,-100.06163736444299,20.838370898735526,-102.10507464692509,-21.32694529736855,27.905912322428875,-97.27296896661406,-21.391360099140055,35.12904949454035
case_549,-83.56219641929393,29.570897581681674,-87.50105219445676,-17.573418369317523,45.06277108076303,-81.68977014446538,-16.297110638297873,45.73643783502656
case_550,-87.37277549071482,12.33489471845808,-95.59227666669199,-20.282632917581463,25.337120820101642,-88.67506092607636,-22.014621849529927,29.84574495447453
case_551,-67.67273840553283,20.762950968535165,-78.73604900406792,-19.78299366047157,32.518387880189664,-72.48704031900753,-19.439094997761405,38.52917453075045
case_552,-103.67055599488718,12.617507535748684,-107.08474964562363,-23.57505704058329,25.993651264074536,-98.96945996360954,-22.650308465782228,33.00307732175828
case_553,-77.35647199620155,23.98361837172626,-83.71708946739831,-20.041652893023073,44.747124054919745,-79.52957964527312,-20.0676934948598,48.31775789479917
case_554,-85.28811621021465,16.583269683474146,-80.20876786404017,-16.65140974002197,32.116139321071564,-74.1030483266054,-15.577738118141145,36.90797522798078
case_555,-96.84657508889111,-3.5123424126912366,-97.06776880859694,-21.888581059241815,13.090850758662338,-89.65707493890064,-20.172187946633557,24.44286158290217
case_556,-78.8122070743433,27.85094752262422,-81.83663408937242,-19.253514383773336,38.504909020108435,-77.15714768337405,-18.874719713732173,41.33536931327613
case_557,-89.10785353848142,27.592443926785062,-94.96031010812781,-19.684310432569976,32.37282512328919,-87.38719718342699,-19.47188869096336,36.242571450361936
